SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
30232,"Willow Creek Press Hobbies Monthly Wall Calendar, 12"" x 12"", Kids Plan It, January To December 2022","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Stylish hobby-centric design.</li></ul>",,WILLOW CREEK PRESS,21248,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30657,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Chocolate Labs, January to December 2022, 17463","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Beautiful pups adorn each spread to make you smile.</li></ul>",,WILLOW CREEK PRESS,17463,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31251,"TF Publishing Inspirational Monthly Wall Calendar, 12"" x 12"", Gratitude Finder, January To December 2021","Feel motivated and empowered each day with this TF Publishing Inspirational Monthly Wall Calendar. The calendar offers ample room to write down reminders, appointments and vacations.","<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle-stitched together.</li> <li>Includes a view of 2021 and 2022.</li> <li>Also features color-coordinated event stickers, reminders and contact sessions.</li> <li>Calendar is printed on matte paper.</li></ul>",,"THE TIME FACTORY, INC.",21-1103,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31545,"Brown Trout Auto Monthly Wall Calendar, 12"" x 12"", Classic Chevy Pickups, January To December 2021","Plan out your year in style with the Brown Trout Auto Wall Calendar. This calendar features 13 stunning and beautifully captured photos with a 4-month bonus page. The traditionally designed calendar is ideal for the office or at home, and with abundantly","<ul><li>1 page per month. Features plenty of space to write tasks, appointments, birthdays and more.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li> <li>Boasts 13 beautiful photos to decorate your space.</li> <li>Holidays are labeled throughout the year for easy reference.</li> <li>Comes with an additional 4-month page.</li></ul>",,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,15.64,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30032,"Graphique De France Mini Wall Calendar, 7"" x 7"", FSC® Certified, Serenity, January to December 2020","Keep track of everything on your agenda with help from this wall calendar. Perfect for compact spaces, this calendar helps make planning simple.","<ul><li>1 page per month. 4-month preview page and date pages in English, French, Spanish and Italian allow quick referencing.</li> <li>12 months: January to December. Public and culturally significant holidays aid in planning.</li> <li>Artwork adds style to your décor.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,GRAPHIQUE DE FRANCE,MY04020,EA,0.01,* Keep track of important dates * Serenity theme * January - December FORAY pens Office Depot planners Sticky notes,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31594,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", New Hampshire Wild, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,15.84,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30132,"AT-A-GLANCE® Badge Geo Monthly Wall Calendar, 12"" x 15"", Multicolor, January To December 2020, W1282G-707","Stay on track with this AT-A-GLANCE Badge Geo wall calendar. The ruled blocks help keep your daily appointments, events and priorities organized, and the mosaic design adds style to your workspace.",<ul><li>1 page per month. </li> <li>12 months: January to December.</li> <li>Paper that resists ink bleed-through.</li> <li>Built-in hanging loop sits along the twin-wire binding.</li> <li>Includes a full-year calendar reference along the bottom of each page.</li></ul>,,"ACCO BRANDS USA, LLC",W1282G-707-20,EA,1.82,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32174,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Wild & Scenic Nevada, January to December 2022, 9781975439255","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Offers vivid photos from all around the state on each spread.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32408,"Lang Monthly Wall Calendar, 10”H x 13-7/16”W, Heart & Home, January To December 2022",Stay on top of your busy schedule with help from the Lang monthly wall calendar. Each wall calendar features 12 full-color images to brighten your space.,<ul><li>1 page per month with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Linen-embossed paper stock offers durability.</li> <li>Brass hanging grommet helps prevent tearing.</li></ul>,,PERFECT TIMING INC,22991001913,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30218,"Willow Creek Press Hobbies Monthly Wall Calendar, 12"" x 12"", Classic Pickups, January To December 2022","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Stylish hobby-centric design.</li></ul>",,WILLOW CREEK PRESS,17548,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32383,"Lang Monthly Wall Calendar, 10”H x 13-7/16”W, Simple Inspirations, January To December 2022",Stay on top of your busy schedule with help from the Lang monthly wall calendar. Each wall calendar features 12 full-color images to brighten your space.,<ul><li>1 page per month with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Linen-embossed paper stock offers durability.</li> <li>Brass hanging grommet helps prevent tearing.</li></ul>,,PERFECT TIMING INC,22991001878,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32041,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Nebraska Cornhuskers, January to December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011811,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30662,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Basset Hounds, January to December 2022, 16824","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Playful basset hounds adorn each spread.</li></ul>",,WILLOW CREEK PRESS,16824,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31128,"TF Publishing Scenic Monthly Wall Calendar, 12"" x 12"", Flowers, January To December 2021","Schedule your days, weeks and months while enjoying lovely images with this Scenic Monthly Wall Calendar from TF Publishing. The wall calendar boasts plenty of space to accommodate your appointments, birthdays and meetings.",<ul><li>12 months: January to December.</li> <li>Features an additional 4-month spread for January to April of the following year.</li> <li>Pages are saddle stitched together.</li></ul>,,"THE TIME FACTORY, INC.",21-1099,EA,1.5,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31464,,,<ul></ul>,,PERFECT TIMING INC,21998011937,EA,17.48,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30869,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", What Goldens Teach Us, January to December 2022, 20050","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Life lessons from man's best friend to brighten your day.</li></ul>",,WILLOW CREEK PRESS,20050,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30269,"Willow Creek Press Inspirational Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Life's A Beach, January to December 2021, 12420","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Peaceful, beach-theme designs with tropical messages on each monthly spread.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,12420,EA,14.79,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31928,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Calgary Flames, January to December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011934,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
